libId,CATEGORY,TOTAL_READS,PF_READS,PCT_PF_READS,PF_NOISE_READS,PF_READS_ALIGNED,PCT_PF_READS_ALIGNED,PF_ALIGNED_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_MEDIAN_MISMATCHES,PF_MISMATCH_RATE,PF_HQ_ERROR_RATE,PF_INDEL_RATE,MEAN_READ_LENGTH,READS_ALIGNED_IN_PAIRS,PCT_READS_ALIGNED_IN_PAIRS,BAD_CYCLES,STRAND_BALANCE,PCT_CHIMERAS,PCT_ADAPTER,SAMPLE,LIBRARY,READ_GROUP,PF_BASES,PF_ALIGNED_BASES,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,IGNORED_READS,CORRECT_STRAND_READS,INCORRECT_STRAND_READS,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,PCT_USABLE_BASES,PCT_CORRECT_STRAND_READS,MEDIAN_CV_COVERAGE,MEDIAN_5PRIME_BIAS,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,SAMPLE,LIBRARY,READ_GROUP,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,LIBRARY,UNPAIRED_READS_EXAMINED,READ_PAIRS_EXAMINED,UNMAPPED_READS,UNPAIRED_READ_DUPLICATES,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,PERCENT_DUPLICATION,ESTIMATED_LIBRARY_SIZE,mapped_reads_w_dups
lib4886_C5TTJACXX,UNPAIRED,33187614,33187614,1,0,33187614,1,1538595336,27749084,1300927064,1295758028,0,0.012024,0.003894,0.000041,49.378518,0,0,0,0.500255,0,0,,,,1638755185,1638705184,8904031,793212530,666456668,91430734,78702102,0,10249390,10205760,0.005434,0.484048,0.406697,0.055794,0.048027,0.890745,0.890718,0.501066,0.464029,0.639242,0.575279,0.920672,,,,34879426,33187617,95.1%,5438531,16.4%,1343158,1787414,0,0,23272751,Unknown Library,33187614,0,0,20129987,0,0,0.606551,,0.951495
lib4887_C5TTJACXX,UNPAIRED,5913566,5913566,1,0,5913566,1,274210322,5186625,242580701,241477166,0,0.009063,0.004035,0.000029,49.336874,0,0,0,0.500209,0,0,,,,291756863,291750886,1317953,142529189,114132202,22501643,11270000,0,1793861,1828119,0.004517,0.48853,0.391197,0.077126,0.038629,0.879728,0.87971,0.495271,0.576783,0.51817,0.553525,0.8426,,,,6462914,5913569,91.5%,726942,12.3%,406471,329832,0,0,2938011,Unknown Library,5913566,0,0,2286208,0,0,0.386604,,0.915000
lib4889_C5TTJACXX,UNPAIRED,6696781,6696781,1,0,6696781,1,306510987,5696140,263152342,262010311,0,0.010634,0.004501,0.000032,49.35862,0,0,0,0.500254,0,0,,,,330543868,330536657,2616844,165279365,127025926,21967569,13647137,0,2003468,2007998,0.007917,0.500033,0.384302,0.06646,0.041288,0.884335,0.884316,0.499435,0.594602,0.475926,0.546832,0.784088,,,,7241856,6696784,92.5%,1000642,14.9%,369777,409729,0,0,3976228,Unknown Library,6696781,0,0,2992746,0,0,0.446893,,0.924733
lib4890_C5TTJACXX,UNPAIRED,7200893,7200893,1,0,7200893,1,321322005,5408014,249565858,248580980,0,0.034629,0.004415,0.00004,49.36186,0,0,0,0.500232,0,0,,,,355449472,355440594,4241130,139743254,131522026,35355121,44579446,0,1897672,1887139,0.011932,0.393155,0.370025,0.099468,0.12542,0.76318,0.763161,0.501391,0.500602,0.508084,0.628966,0.753951,,,,7568247,7200896,95.1%,1792880,24.9%,411499,332972,0,0,10561275,Unknown Library,7200893,0,0,3377131,0,0,0.468988,,0.951461
lib4895_C5TTJACXX,UNPAIRED,7729537,7729537,1,0,7729537,1,359084127,6557390,307827796,306403660,0,0.011487,0.00399,0.000029,49.335033,0,0,0,0.500682,0,0,,,,381336961,381328898,1226265,190485919,148281728,24053544,17281529,0,2364942,2401193,0.003216,0.499532,0.388855,0.063078,0.045319,0.888387,0.888368,0.496197,0.590759,0.534491,0.561179,0.847773,,,,8374496,7729540,92.3%,1172148,15.2%,385435,428839,0,0,5042353,Unknown Library,7729537,0,0,3626518,0,0,0.469177,,0.922985
lib4896_C5TTJACXX,UNPAIRED,8561501,8561501,1,0,8561501,1,396301271,7085796,332878326,331403385,0,0.01581,0.004168,0.000031,49.340002,0,0,0,0.500567,0,0,,,,422424478,422414836,1763583,210076886,160172540,25294175,25107764,0,2594127,2620825,0.004175,0.497324,0.379183,0.05988,0.059439,0.876507,0.876487,0.49744,0.582721,0.509847,0.587478,0.874067,,,,9256219,8561504,92.5%,1475706,17.2%,355305,459696,0,0,6956305,Unknown Library,8561501,0,0,4285047,0,0,0.500502,,0.924946
lib4898_C5TTJACXX,UNPAIRED,7879731,7879731,1,0,7879731,1,361007101,6718670,311145330,309900636,0,0.011373,0.004628,0.000045,49.378059,0,0,0,0.500416,0,0,,,,389085823,389074291,5288870,155106648,175559424,33131815,19988055,0,2295025,2289693,0.013593,0.398656,0.451223,0.085155,0.051373,0.849879,0.849854,0.500581,0.550738,0.446042,0.662313,0.600378,,,,8331351,7879734,94.6%,1161062,14.7%,595050,426115,0,0,4846534,Unknown Library,7879731,0,0,3352854,0,0,0.425504,,0.945793
lib4899_C5TTJACXX,UNPAIRED,7094441,7094441,1,0,7094441,1,328259327,6291281,293164012,291829797,0,0.007588,0.004237,0.000031,49.351526,0,0,0,0.499782,0,0,,,,350121493,350114277,2874320,163979624,135966459,34093149,13200958,0,2125196,2115916,0.00821,0.46836,0.388349,0.097377,0.037705,0.856709,0.856691,0.501094,0.519242,0.551246,0.57284,0.828875,,,,7667462,7094444,92.5%,803161,11.3%,664994,390574,0,0,3070420,Unknown Library,7094441,0,0,2619619,0,0,0.36925,,0.925266
lib4906_C5TTHACXX,UNPAIRED,10798251,10798251,1,0,10798251,1,497482363,8684129,407061191,405098792,0,0.017643,0.003829,0.000036,49.35531,0,0,0,0.500858,0,0,,,,532951030,532937750,1943256,252015913,212582215,30571562,35824981,0,3248440,3228688,0.003646,0.472881,0.398888,0.057364,0.067222,0.871768,0.871746,0.501525,0.490814,0.6101,0.56321,0.921257,,,,11312972,10798254,95.5%,2114123,19.6%,365406,554642,0,0,10103692,Unknown Library,10798251,0,0,5127171,0,0,0.474815,,0.954502
lib4908_C5TTHACXX,UNPAIRED,8679438,8679438,1,0,8679438,1,402592710,7667243,358918095,356976190,0,0.0096,0.004351,0.00003,49.328335,0,0,0,0.499893,0,0,,,,428142229,428133532,3040670,211156014,163246855,33782272,16907963,0,2636535,2637776,0.007102,0.493201,0.381299,0.078906,0.039492,0.8745,0.874482,0.499882,0.5053,0.566195,0.568433,0.853792,,,,9357831,8679441,92.8%,1012196,11.7%,615869,478333,0,0,4162561,Unknown Library,8679438,0,0,3734604,0,0,0.430282,,0.927505
lib4909_C5TTHACXX,UNPAIRED,9037113,9037113,1,0,9037113,1,421425127,7013242,327938575,326284418,0,0.009304,0.004141,0.000031,49.361098,0,0,0,0.500259,0,0,,,,446081821,446072406,2558763,241098985,162422916,23950683,16041264,0,2970299,2947677,0.005736,0.540493,0.364118,0.053692,0.035961,0.904611,0.904592,0.501911,0.497886,0.582852,0.556036,0.869514,,,,9558087,9037116,94.5%,2023872,22.4%,392480,433890,0,0,6870437,Unknown Library,9037113,0,0,4507021,0,0,0.498724,,0.945494
lib4910_C5TTHACXX,UNPAIRED,11202370,11202370,1,0,11202370,1,515364351,9797940,453820720,451625082,0,0.007343,0.00433,0.000039,49.362975,0,0,0,0.500408,0,0,,,,552982305,552967335,5249773,262076442,229595990,38152735,17892926,0,3451445,3432997,0.009494,0.473946,0.415207,0.068996,0.032358,0.889153,0.889129,0.50134,0.465172,0.586315,0.596668,0.84,,,,11773400,11202373,95.1%,1404431,12.5%,697143,612017,0,0,5087379,Unknown Library,11202370,0,0,4865342,0,0,0.434314,,0.951498
lib4912_C5TTHACXX,UNPAIRED,3205870,3205870,1,0,3205870,1,135467713,1423817,66733199,66388785,0,0.105107,0.004823,0.00004,49.283523,0,0,0,0.501139,0,0,,,,157996568,157993304,769625,37001291,31389274,33529194,55303953,0,501273,507794,0.004871,0.234195,0.198675,0.212219,0.35004,0.43287,0.432861,0.496769,0.71461,0.351078,0.650306,0.509677,,,,3477965,3205873,92.2%,1782054,55.6%,274587,85060,0,0,12625815,Unknown Library,3205870,0,0,2073830,0,0,0.646885,,0.921766
lib4914_C5TTHACXX,UNPAIRED,13342884,13342884,1,0,13342884,1,609440392,11582112,533299441,530749665,0,0.009141,0.004981,0.000042,49.36175,0,0,0,0.500515,0,0,,,,658628109,658609233,10546879,291662029,279439901,51368568,25592862,0,3993815,3968164,0.016014,0.442845,0.424288,0.077996,0.038859,0.867133,0.867108,0.501611,0.479894,0.546861,0.59274,0.811459,,,,14051618,13342887,95.0%,1760773,13.2%,940202,706917,0,0,6666016,Unknown Library,13342884,0,0,6215129,0,0,0.465801,,0.949562
lib4918_C5TTHACXX,UNPAIRED,9558958,9558958,1,0,9558958,1,432536520,7668214,354150834,352364254,0,0.021587,0.00499,0.000048,49.341113,0,0,0,0.501049,0,0,,,,471649626,471635977,6476522,171128278,215411618,39186064,39434106,0,2635577,2606590,0.013732,0.36284,0.456733,0.083085,0.083611,0.819573,0.819549,0.502765,0.642151,0.328325,0.732023,0.417108,,,,10105270,9558961,94.6%,1890745,19.8%,565405,537990,0,0,9508807,Unknown Library,9558958,0,0,5013969,0,0,0.524531,,0.945938
lib4920_C5TTHACXX,UNPAIRED,6073475,6073475,1,0,6073475,1,279975188,5181789,241978077,240649426,0,0.013649,0.00439,0.000032,49.311345,0,0,0,0.500496,0,0,,,,299491224,299484506,1806062,136457533,119976398,24953891,16290779,0,1803485,1829206,0.006031,0.455641,0.40061,0.083323,0.054396,0.856251,0.856232,0.49646,0.595092,0.481255,0.561369,0.75384,,,,6605504,6073478,91.9%,891687,14.7%,421565,345673,0,0,4086293,Unknown Library,6073475,0,0,2407112,0,0,0.396332,,0.919457
lib4922_C5TTHACXX,UNPAIRED,10297901,10297901,1,0,10297901,1,466263393,8841306,405373555,403383407,0,0.013168,0.005149,0.00004,49.357422,0,0,0,0.500311,0,0,,,,508277845,508264716,8712309,220627053,206315108,45639340,26971649,0,2995120,2982415,0.017141,0.434079,0.405921,0.089794,0.053066,0.84,0.839978,0.501063,0.482965,0.533353,0.613747,0.773865,,,,10821700,10297904,95.2%,1456596,14.1%,803270,521636,0,0,6361617,Unknown Library,10297901,0,0,4606244,0,0,0.447299,,0.951597
lib4923_C5TTHACXX,UNPAIRED,7984574,7984574,1,0,7984574,1,364257383,6792200,314985567,313261611,0,0.016873,0.004833,0.000031,49.319256,0,0,0,0.500729,0,0,,,,393793252,393785598,4220049,186569029,142021476,35754574,25220791,0,2348034,2332001,0.010717,0.473783,0.360657,0.090797,0.064047,0.83444,0.834424,0.501713,0.496921,0.588724,0.598834,0.854957,,,,8589892,7984577,93.0%,1192375,14.9%,588033,410983,0,0,5936369,Unknown Library,7984574,0,0,3502427,0,0,0.438649,,0.929531
lib4924_C5TTJACXX,UNPAIRED,8509029,8509029,1,0,8509029,1,394029695,7250355,339326283,337813491,0,0.011567,0.00436,0.000036,49.351004,0,0,0,0.500403,0,0,,,,419929128,419918524,3113089,204863309,166105339,26577213,19259837,0,2598541,2564047,0.007414,0.487864,0.395566,0.063291,0.045866,0.88343,0.883408,0.503341,0.539422,0.547914,0.543288,0.855344,,,,9139599,8509032,93.1%,1258675,14.8%,432996,462145,0,0,5399464,Unknown Library,8509029,0,0,4002086,0,0,0.470334,,0.931007
lib4929_C5TTJACXX,UNPAIRED,8029949,8029949,1,0,8029949,1,370371544,6875970,319832493,318469351,0,0.009766,0.004576,0.000033,49.364858,0,0,0,0.500538,0,0,,,,396397296,396387326,3525578,191355452,161021760,24889189,15595652,0,2471955,2460492,0.008894,0.482749,0.406223,0.06279,0.039344,0.888972,0.88895,0.501162,0.599894,0.460241,0.546265,0.798194,,,,8615058,8029952,93.2%,1153980,14.4%,422007,429416,0,0,4564530,Unknown Library,8029949,0,0,3802287,0,0,0.473513,,0.932083
lib4935_C5TTJACXX,UNPAIRED,7683128,7683128,1,0,7683128,1,354066423,6568612,306511442,304988607,0,0.013417,0.00445,0.000031,49.304174,0,0,0,0.500149,0,0,,,,378810279,378801882,2444240,185778892,146714826,24564904,19299245,0,2317244,2371794,0.006453,0.490438,0.387313,0.064849,0.050948,0.877751,0.877732,0.494183,0.58282,0.507473,0.528693,0.845478,,,,8587843,7683131,89.5%,1114517,14.5%,394864,421228,0,0,5040881,Unknown Library,7683128,0,0,3616248,0,0,0.470674,,0.894652
lib4936_C5TTJACXX,UNPAIRED,5050629,5050629,1,0,5050629,1,230321541,4412199,203090229,202042432,0,0.010158,0.004681,0.000031,49.300432,0,0,0,0.500178,0,0,,,,248998194,248993018,2535287,117864994,94806395,23219035,10567463,0,1487682,1530764,0.010182,0.473367,0.380759,0.093252,0.042441,0.854126,0.854108,0.492864,0.569165,0.516226,0.594753,0.824098,,,,5615687,5050632,89.9%,638431,12.6%,429089,267323,0,0,2605168,Unknown Library,5050629,0,0,1822087,0,0,0.360764,,0.899379
lib4952_C5TTHACXX,UNPAIRED,5123838,5123838,1,0,5123838,1,237887619,4318132,202731051,201806215,0,0.012647,0.00417,0.000029,49.34634,0,0,0,0.500988,0,0,,,,252842650,252837644,746076,128370525,97622985,13932397,12165712,0,1587791,1608379,0.002951,0.507719,0.386109,0.055104,0.048117,0.893829,0.893811,0.496779,0.587982,0.542604,0.546969,0.898677,,,,5612468,5123841,91.3%,805707,15.7%,210623,280710,0,0,3546035,Unknown Library,5123838,0,0,2095996,0,0,0.409068,,0.912938
lib4953_C5TTHACXX,UNPAIRED,6200688,6200688,1,0,6200688,1,289574930,5008901,236760440,235705013,0,0.013714,0.004083,0.000035,49.364018,0,0,0,0.501817,0,0,,,,306090876,306083234,436525,147946978,129500370,12608885,15590491,0,1903907,1905852,0.001426,0.483355,0.423089,0.041194,0.050935,0.906444,0.906421,0.499745,0.655624,0.425102,0.537488,0.687313,,,,6755963,6200691,91.8%,1191788,19.2%,141211,397362,0,0,5090705,Unknown Library,6200688,0,0,3167096,0,0,0.510765,,0.917810
lib4954_C5TTHACXX,UNPAIRED,9536127,9536127,1,0,9536127,1,443672244,8098587,379186934,377695042,0,0.007976,0.004179,0.000033,49.397661,0,0,0,0.50067,0,0,,,,471062365,471051270,3031109,235782592,199519973,17947121,14770745,0,3050173,3038670,0.006435,0.500545,0.423563,0.0381,0.031357,0.924109,0.924087,0.500945,0.492059,0.598865,0.558374,0.923115,,,,10047339,9536130,94.9%,1437541,15.1%,264315,549810,0,0,5368245,Unknown Library,9536127,0,0,4416983,0,0,0.463184,,0.949120
lib4957_C5TTHACXX,UNPAIRED,8774908,8774908,1,0,8774908,1,397294558,7676733,351489531,350023512,0,0.010882,0.004923,0.000037,49.386277,0,0,0,0.50038,0,0,,,,433360033,433350105,6728681,192281469,172587183,41143491,20609796,0,2575127,2566409,0.015527,0.443709,0.398263,0.094943,0.047559,0.841972,0.841953,0.500848,0.493649,0.518289,0.628243,0.690314,,,,9376746,8774911,93.6%,1098176,12.5%,765176,468615,0,0,4575823,Unknown Library,8774908,0,0,3833855,0,0,0.436911,,0.935816
lib4959_C5TTHACXX,UNPAIRED,6885729,6885729,1,0,6885729,1,261731889,935333,42942347,42720826,0,0.213335,0.006078,0.00007,49.098556,0,0,0,0.497133,0,0,,,,338079352,338071717,1200993,14041560,19554609,93861943,209412677,0,266934,253254,0.003552,0.041534,0.057842,0.277639,0.619433,0.099376,0.099374,0.513149,0.781864,0.452055,0.61083,0.680556,,,,7384898,6885732,93.2%,5950397,86.4%,388034,33167,0,0,46054123,Unknown Library,6885729,0,0,5935052,0,0,0.861935,,0.932407
lib4976_C5TTJACXX,UNPAIRED,6234762,6234762,1,0,6234762,1,287368157,5586435,258964340,257808162,0,0.006215,0.004357,0.000033,49.329156,0,0,0,0.500159,0,0,,,,307555545,307548529,2618876,150253176,118126474,26906134,9644065,0,1876841,1923388,0.008515,0.488551,0.384091,0.087486,0.031358,0.872642,0.872622,0.493876,0.555745,0.518607,0.603173,0.764151,,,,6810253,6234765,91.5%,648328,10.4%,533549,326898,0,0,2292184,Unknown Library,6234762,0,0,2320728,0,0,0.372224,,0.915496
lib4977_C5TTJACXX,UNPAIRED,7460542,7460542,1,0,7460542,1,342077610,6709225,309852712,308540782,0,0.006811,0.00457,0.000036,49.351464,0,0,0,0.500004,0,0,,,,368188673,368179524,4151833,160503422,145744776,43924263,13855539,0,2154652,2186042,0.011277,0.435938,0.395852,0.119301,0.037633,0.83179,0.83177,0.496384,0.563375,0.477289,0.595648,0.742615,,,,8108568,7460545,92.0%,751318,10.1%,884181,389960,0,0,2694516,Unknown Library,7460542,0,0,2854366,0,0,0.382595,,0.920081
lib4979_C5TTJACXX,UNPAIRED,8247610,8247610,1,0,8247610,1,384690347,7270382,341348346,339960640,0,0.007383,0.0038,0.00003,49.362269,0,0,0,0.500752,0,0,,,,407120740,407112817,1797418,202413722,150352042,38214167,14335600,0,2509958,2484897,0.004415,0.497193,0.369313,0.093866,0.035213,0.866506,0.866489,0.502509,0.514914,0.600796,0.616451,0.901411,,,,8872294,8247613,93.0%,977229,11.8%,726753,466112,0,0,3692102,Unknown Library,8247610,0,0,3035441,0,0,0.368039,,0.929592
lib4983_C5TTHACXX,UNPAIRED,8300783,8300783,1,0,8300783,1,384344679,7012990,327997242,326564460,0,0.011646,0.004194,0.000031,49.351041,0,0,0,0.5005,0,0,,,,409652280,409643194,1649567,207157155,162122109,20661915,18052561,0,2576320,2624117,0.004027,0.505701,0.395764,0.050439,0.044069,0.901466,0.901446,0.495405,0.596673,0.501198,0.540529,0.846249,,,,9002903,8300786,92.2%,1287794,15.5%,308578,471825,0,0,5470351,Unknown Library,8300783,0,0,4046886,0,0,0.487531,,0.922012
lib4985_C5TTHACXX,UNPAIRED,6314334,6314334,1,0,6314334,1,292407192,5211349,244795313,243776159,0,0.015266,0.003982,0.000031,49.36155,0,0,0,0.50029,0,0,,,,311685312,311678621,1137642,156877702,118594406,17124639,17944304,0,1925410,1938816,0.00365,0.503332,0.380502,0.054943,0.057573,0.883834,0.883815,0.498265,0.593277,0.511907,0.542021,0.875523,,,,6775584,6314337,93.2%,1102986,17.5%,230085,342178,0,0,5121603,Unknown Library,6314334,0,0,2772052,0,0,0.439009,,0.931925
lib4986_C5TTHACXX,UNPAIRED,8287208,8287208,1,0,8287208,1,384027902,7172401,335169064,333865585,0,0.009193,0.003916,0.000034,49.387203,0,0,0,0.500661,0,0,,,,409282021,409271952,2897218,190535700,168930502,30260204,16648612,0,2508725,2504309,0.007079,0.465548,0.412759,0.073937,0.040679,0.878306,0.878285,0.50044,0.471791,0.577694,0.579114,0.841483,,,,8711599,8287211,95.1%,1114808,13.5%,539282,446065,0,0,4503376,Unknown Library,8287208,0,0,3270221,0,0,0.394611,,0.951284
lib4993_C5TTHACXX,UNPAIRED,25948010,25948010,1,0,25948010,1,1210110044,22266420,1045049376,1040303938,0,0.008075,0.003968,0.000035,49.345744,0,0,0,0.500546,0,0,,,,1280423868,1280389622,4562512,682837514,496956582,55308347,40725064,0,8218920,8363512,0.003563,0.533304,0.388129,0.043196,0.031807,0.921434,0.921409,0.49564,0.574561,0.532214,0.5744,0.88292,,,,27897710,25948013,93.0%,3681591,14.2%,890986,1478929,0,0,13985347,Unknown Library,25948010,0,0,16026866,0,0,0.617653,,0.930113
lib4994_C5TTHACXX,UNPAIRED,8284446,8284446,1,0,8284446,1,378059391,7307928,335722030,334390998,0,0.006992,0.004682,0.000039,49.388968,0,0,0,0.500685,0,0,,,,409160239,409149257,6225463,185281500,172082184,31914102,13646638,0,2492139,2485882,0.015216,0.452846,0.420585,0.078001,0.033354,0.873431,0.873408,0.500628,0.481019,0.540729,0.612037,0.787248,,,,8712913,8284449,95.1%,976519,11.8%,610958,431584,0,0,3462785,Unknown Library,8284446,0,0,3334636,0,0,0.402518,,0.950824
lib4997_C5TTHACXX,UNPAIRED,8192779,8192779,1,0,8192779,1,374572483,7195398,331507086,330143230,0,0.00818,0.004489,0.000032,49.37773,0,0,0,0.500588,0,0,,,,404540828,404532666,5103150,190835672,155226204,38220573,15147471,0,2456671,2435384,0.012615,0.471744,0.383717,0.094481,0.037444,0.855461,0.855444,0.502176,0.476215,0.582655,0.604972,0.875881,,,,8698721,8192782,94.2%,997382,12.2%,724213,433899,0,0,3759862,Unknown Library,8192779,0,0,3065577,0,0,0.37418,,0.941837
lib5002_C5TTHACXX,UNPAIRED,9939592,9939592,1,0,9939592,1,455109372,8407540,388597415,387069629,0,0.010012,0.004695,0.000045,49.381882,0,0,0,0.500664,0,0,,,,490835757,490819944,6032475,208540390,226387350,29374500,20485775,0,2966668,2939063,0.012291,0.424882,0.461243,0.059848,0.041738,0.886125,0.886096,0.502337,0.588169,0.390077,0.699368,0.496537,,,,10478008,9939595,94.9%,1532053,15.4%,481357,587165,0,0,5948653,Unknown Library,9939592,0,0,4975442,0,0,0.500568,,0.948615
lib5004_C5TTHACXX,UNPAIRED,4965484,4965484,1,0,4965484,1,231058115,4317191,202409756,201498151,0,0.008378,0.004083,0.000032,49.350362,0,0,0,0.5006,0,0,,,,245048433,245043235,1386589,116630296,103331212,15073287,8621957,0,1507103,1500955,0.005659,0.475958,0.421686,0.061513,0.035185,0.897644,0.897625,0.501022,0.593086,0.394129,0.614306,0.608395,,,,5371293,4965487,92.4%,648294,13.1%,265594,304571,0,0,2468675,Unknown Library,4965484,0,0,2013363,0,0,0.405472,,0.924449
lib5007_C5TTHACXX,UNPAIRED,6324811,6324811,1,0,6324811,1,293704282,5272727,247669501,246562566,0,0.01259,0.004043,0.00003,49.329765,0,0,0,0.500678,0,0,,,,312001441,311994785,1077585,158362053,122687215,15090382,14777604,0,1953149,1987280,0.003454,0.507579,0.393235,0.048367,0.047365,0.900814,0.900795,0.495669,0.602695,0.529124,0.508788,0.900452,,,,6841933,6324814,92.4%,1052085,16.6%,207848,359886,0,0,4554719,Unknown Library,6324811,0,0,2771646,0,0,0.438218,,0.924419
lib5009_C5TTHACXX,UNPAIRED,6986029,6986029,1,0,6986029,1,322446776,6207499,288801109,287559531,0,0.008183,0.004681,0.000035,49.355671,0,0,0,0.500039,0,0,,,,344800151,344791852,3781602,166170957,139080973,24123846,11634805,0,2131701,2141717,0.010968,0.481946,0.403377,0.069966,0.033744,0.885322,0.885301,0.498828,0.57402,0.463062,0.574126,0.736689,,,,7526631,6986032,92.8%,778531,11.1%,449972,367553,0,0,2940723,Unknown Library,6986029,0,0,3207994,0,0,0.459201,,0.928175
lib5013_C5TTHACXX,UNPAIRED,9760307,9760307,1,0,9760307,1,454657097,8291542,389452795,387859734,0,0.009024,0.003763,0.000032,49.374464,0,0,0,0.500187,0,0,,,,481909925,481899797,1890955,248372979,193468223,20695855,17471919,0,3103467,3066010,0.003924,0.515404,0.40147,0.042946,0.036256,0.916874,0.916854,0.503036,0.496878,0.611867,0.557379,0.921017,,,,10295713,9760310,94.8%,1468766,15.0%,306104,545643,0,0,5838442,Unknown Library,9760307,0,0,4426521,0,0,0.453523,,0.947997
lib5017_C5TTHACXX,UNPAIRED,8561116,8561116,1,0,8561116,1,394309665,7632496,354117065,352443904,0,0.007607,0.004201,0.000032,49.326395,0,0,0,0.499969,0,0,,,,422288993,422279465,3112337,197349087,164151579,41971533,15695238,0,2559518,2609275,0.00737,0.467342,0.388727,0.099393,0.037168,0.85607,0.85605,0.495187,0.551575,0.497754,0.599661,0.833436,,,,9283437,8561119,92.2%,928621,10.8%,816884,453429,0,0,3570289,Unknown Library,8561116,0,0,3396181,0,0,0.396698,,0.922193
lib5019_C5TTHACXX,UNPAIRED,8315299,8315299,1,0,8315299,1,379815204,7247290,334355611,332858137,0,0.010219,0.004528,0.000034,49.351064,0,0,0,0.500192,0,0,,,,410368854,410359427,3989518,186282943,166001343,35730010,18355950,0,2502351,2475775,0.009722,0.453951,0.404527,0.08707,0.044731,0.858477,0.858458,0.502669,0.541213,0.485727,0.581336,0.76243,,,,8957112,8315302,92.8%,1068010,12.8%,654774,468895,0,0,4392915,Unknown Library,8315299,0,0,3540516,0,0,0.425783,,0.928346
lib5020_C64RUACXX,UNPAIRED,9881382,9881382,1,0,9881382,1,453196473,8006823,373886241,371772818,0,0.018363,0.004377,0.000039,49.306687,0,0,0,0.500538,0,0,,,,487218207,487205297,3256752,225241188,193628958,31452136,33626603,0,2932087,2925995,0.006685,0.462313,0.397428,0.064556,0.069019,0.859741,0.859718,0.50052,0.472262,0.647088,0.558519,0.961261,,,,10472910,9881385,94.4%,1874560,19.0%,404859,510074,0,0,9087185,Unknown Library,9881382,0,0,4457450,0,0,0.451096,,0.943518
lib5022_C64RUACXX,UNPAIRED,10737416,10737416,1,0,10737416,1,496759189,8995497,419866941,417565086,0,0.009733,0.004194,0.000041,49.323589,0,0,0,0.500677,0,0,,,,529607899,529593506,3239171,255853134,228833003,21284609,20383895,0,3362269,3369363,0.006116,0.483112,0.432092,0.04019,0.03849,0.915204,0.915179,0.499473,0.483225,0.596921,0.579272,0.91544,,,,11332030,10737419,94.8%,1741920,16.2%,292754,578097,0,0,6853722,Unknown Library,10737416,0,0,4917024,0,0,0.457934,,0.947528
lib5026_C64RUACXX,UNPAIRED,8841061,8841061,1,0,8841061,1,401819160,6389911,299616449,297921656,0,0.030558,0.004184,0.000047,49.287117,0,0,0,0.501115,0,0,,,,435750409,435738520,1481040,170953334,185095879,29631807,48576558,0,2444288,2433760,0.003399,0.39233,0.424787,0.068004,0.111481,0.817117,0.817094,0.501079,0.595808,0.461021,0.668544,0.635175,,,,9439048,8841064,93.7%,2451151,27.7%,215791,473653,0,0,13165330,Unknown Library,8841061,0,0,4910467,0,0,0.555416,,0.936648
lib5027_C64RUACXX,UNPAIRED,891360,891360,1,0,891360,1,39216350,499713,23577755,23434896,0,0.065335,0.004106,0.000053,49.188972,0,0,0,0.500643,0,0,,,,43845082,43843915,194891,9899683,18580653,4989825,10178867,0,191664,187626,0.004445,0.225794,0.423791,0.113809,0.232161,0.649585,0.649567,0.505323,1.187337,0.023385,1.597398,0.016441,,,,1104517,891363,80.7%,391648,43.9%,23246,45382,0,0,2466602,Unknown Library,891360,0,0,500175,0,0,0.561137,,0.807013
